
Universita' di Roma Tor Vergata
Corso di Laurea in Ingeneria Informatica

Risultati dell' appello (prova scritta) di Sistemi Operativi del 7/9/2018

Votazione massima ottenibile: 21
Soglia per la sufficienza: 12


Matricola       voto

232071		19
232045		15
238584		non suff.
218205		15
232097		non suff.
245763		17
177424		non suff.
178415		non suff.
215192		20
218935		non suff.
239487		12
202804		13
219834		13
239960		15
182354		non suff.
242998		non suff.

