
Universita' di Roma Tor Vergata
Corso di Laurea in Ingeneria Informatica

Risultati dell'appello (prova scritta) di Sistemi Operativi del 20/1/2020

Votazione massima ottenibile: 21
Soglia per la sufficienza: 12


Matricola	voto

201570		12
230137		12
217567		15
218660		12
217438		non suff.
254056		16
256067		non suff.
192449		19
233634		14
228618		12
201774		14
258245		14
250474		12
233229		non suff.




